            perf 51595 [003] 2604233.678524:          1 cpu/event=0xD0,umask=0x81/u:      7f012bad37f0 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678525:          1 cpu/event=0x3C,umask=0x00/u:      7f012bad37f0 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678538:          1 cpu/event=0xD0,umask=0x81/u:      7f012bad37f0 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678539:          1 cpu/event=0x3C,umask=0x00/u:      7f012bad37f0 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678541:          1 cpu/event=0xC0,umask=0x00/u:      7f012bad37f0 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678545:          2 cpu/event=0xD0,umask=0x81/u:      7f012bad37f0 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678546:          2 cpu/event=0x3C,umask=0x00/u:      7f012bad37f0 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678551:          6 cpu/event=0xD0,umask=0x81/u:      7f012bad37f0 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678552:          6 cpu/event=0x3C,umask=0x00/u:      7f012bad37f0 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678553:          1 cpu/event=0xC0,umask=0x00/u:      7f012bad37f0 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678558:         19 cpu/event=0x3C,umask=0x00/u:      7f012bad37f0 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678562:         18 cpu/event=0xD0,umask=0x81/u:      7f012bad37f0 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678563:         59 cpu/event=0x3C,umask=0x00/u:      7f012bad37f0 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678564:          2 cpu/event=0xC0,umask=0x00/u:      7f012bad37f0 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678569:        183 cpu/event=0x3C,umask=0x00/u:      7f012bad37f0 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678574:        570 cpu/event=0x3C,umask=0x00/u:      7f012bad37f8 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678575:          4 cpu/event=0xC0,umask=0x00/u:      7f012bad37f8 __poll_nocancel (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 51595 [003] 2604233.678580:       1925 cpu/event=0x3C,umask=0x00/u:            416478 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 51595 [003] 2604233.678581:          9 cpu/event=0xC0,umask=0x00/u:            416478 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 51595 [003] 2604233.678586:          1 cpu/event=0xD0,umask=0x82/u:            416497 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 51595 [003] 2604233.678591:         36 cpu/event=0xD0,umask=0x81/u:            416497 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 51595 [003] 2604233.678592:       5643 cpu/event=0x3C,umask=0x00/u:            416497 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 51595 [003] 2604233.678596:         27 cpu/event=0xC0,umask=0x00/u:            41649c cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 51595 [003] 2604233.678601:          1 cpu/event=0xD0,umask=0x82/u:            46afc1 perf_evlist__filter_pollfd (/usr/lib/linux-tools-4.4.0-194/perf)
