            perf 85231 [002] 2604290.509892:          1 cpu/event=0xC0,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.509900:          1 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.509903:          3 cpu/event=0xC0,umask=0x00/u:            469cf5 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.509905:         20 cpu/event=0xC0,umask=0x00/u:      7fce89380005 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.509909:          1 cpu/event=0x3C,umask=0x00/u:      7fce89380007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.509911:          1 cpu/event=0x3C,umask=0x00/u:      7fce89380007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.509913:          7 cpu/event=0x3C,umask=0x00/u:      7fce89380007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.509915:         50 cpu/event=0x3C,umask=0x00/u:      7fce89380007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.509917:        361 cpu/event=0x3C,umask=0x00/u:      7fce89380007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.509919:       2614 cpu/event=0x3C,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.509920:        139 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.509925:          1 cpu/event=0xD0,umask=0x81/u:            469cb4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.509927:          1 cpu/event=0xD0,umask=0x81/u:            469cb4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.509929:          7 cpu/event=0xD0,umask=0x81/u:            469cb4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.509931:         50 cpu/event=0xD0,umask=0x81/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.509936:      18119 cpu/event=0x3C,umask=0x00/u:            469cda perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.509940:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.509942:        237 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.509944:          1 cpu/event=0xD0,umask=0x82/u:      7fce89380000 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.509987:        356 cpu/event=0xD0,umask=0x81/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.509987:          1 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.510000:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.510023:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.510034:          2 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.510088:        339 cpu/event=0xC0,umask=0x00/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.510091:          2 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.510114:          2 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.510136:          3 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.510182:          3 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.510196:          5 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.510235:          3 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.510237:        327 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.510278:          6 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.510369:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.510370:        315 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.510395:          4 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.510477:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.510531:        391 cpu/event=0xD0,umask=0x81/u:            469cb4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.510531:        307 cpu/event=0xC0,umask=0x00/u:            469cb4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.510579:          4 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.510635:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.510674:        294 cpu/event=0xC0,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.510720:          4 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.510768:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.510822:        284 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.510848:          4 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.510897:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.510961:        274 cpu/event=0xC0,umask=0x00/u:            469d2a perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.511007:          4 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.511027:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.511102:        266 cpu/event=0xC0,umask=0x00/u:            469cb4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.511138:        352 cpu/event=0xD0,umask=0x81/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.511151:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.511192:          4 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.511222:        257 cpu/event=0xC0,umask=0x00/u:            469cfd perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.511275:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.511309:          4 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.511312:        253 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.511353:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.511406:      29749 cpu/event=0x3C,umask=0x00/u:      7fce89380007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.511408:        257 cpu/event=0xC0,umask=0x00/u:            469cb4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.511441:          4 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.511490:          8 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.511523:        259 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.511622:        316 cpu/event=0xD0,umask=0x81/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.511625:          8 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.511635:          4 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.511637:        256 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.511764:        253 cpu/event=0xC0,umask=0x00/u:            469cb4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.511766:          8 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.511853:          4 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.511867:        248 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.511880:          8 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.511995:        248 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.511997:          4 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.512059:          8 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.512127:        286 cpu/event=0xD0,umask=0x81/u:            469cfd perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.512128:        242 cpu/event=0xC0,umask=0x00/u:            469cfd perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.512227:          8 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.512227:          4 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.512237:        236 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.512333:        235 cpu/event=0xC0,umask=0x00/u:            469cfd perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.512335:          8 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.512404:          4 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.512456:        237 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.512509:          8 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85231 [002] 2604290.512560:          4 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.512562:        259 cpu/event=0xD0,umask=0x81/u:            469d42 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.512564:          8 cpu/event=0xD0,umask=0x82/u:      7fce89304bf2 _int_malloc (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.512564:        233 cpu/event=0xC0,umask=0x00/u:      7fce89304bf2 _int_malloc (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.512566:          4 cpu/event=0xC5,umask=0x00/u:      7fce89304c06 _int_malloc (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.512568:          9 cpu/event=0xD0,umask=0x82/u:            416939 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.512570:         33 cpu/event=0xD0,umask=0x82/u:            467510 perf_event__synthesize_comm (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.512573:        234 cpu/event=0xD0,umask=0x82/u:      7fce892feaea _IO_old_init (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.512575:        232 cpu/event=0xC0,umask=0x00/u:      7fce892fffe0 _IO_str_init_static_internal (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.512577:         11 cpu/event=0xC5,umask=0x00/u:      7fce89300050 _IO_str_init_static_internal (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.512579:        482 cpu/event=0xC0,umask=0x00/u:      7fce892d05c3 vfprintf (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.512583:       1882 cpu/event=0xC0,umask=0x00/u:      7fce8affb4f0 __GI___libc_read (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85231 [002] 2604290.512601:        235 cpu/event=0xD0,umask=0x81/u:      7fce8932d125 __strstr_sse2_unaligned (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.512604:         23 cpu/event=0xC5,umask=0x00/u:      7fce8932d19a __strstr_sse2_unaligned (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85231 [002] 2604290.512608:       1601 cpu/event=0xD0,umask=0x82/u:            416963 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.512639:        280 cpu/event=0xD0,umask=0x81/u:            4160f4 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.512644:         31 cpu/event=0xC5,umask=0x00/u:            4160f4 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.512649:      26285 cpu/event=0x3C,umask=0x00/u:            4160fd cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85232 [004] 2604290.512669:          1 cpu/event=0x3C,umask=0x00/u:      7fce8affb500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85232 [004] 2604290.512677:          1 cpu/event=0xD0,umask=0x81/u:      7fce8affb500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85232 [004] 2604290.512678:          1 cpu/event=0x3C,umask=0x00/u:      7fce8affb500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85232 [004] 2604290.512679:          1 cpu/event=0xC0,umask=0x00/u:      7fce8affb500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85232 [004] 2604290.512684:          1 cpu/event=0xD0,umask=0x81/u:      7fce8affb500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85232 [004] 2604290.512685:          3 cpu/event=0x3C,umask=0x00/u:      7fce8affb500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85231 [002] 2604290.512688:        339 cpu/event=0xD0,umask=0x81/u:            4160f4 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85232 [004] 2604290.512689:          3 cpu/event=0xD0,umask=0x81/u:      7fce8affb500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85232 [004] 2604290.512691:          9 cpu/event=0x3C,umask=0x00/u:      7fce8affb500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85232 [004] 2604290.512692:          1 cpu/event=0xC0,umask=0x00/u:      7fce8affb500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85232 [004] 2604290.512696:         10 cpu/event=0xD0,umask=0x81/u:      7fce8affb500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85232 [004] 2604290.512697:         27 cpu/event=0x3C,umask=0x00/u:      7fce8affb500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85231 [002] 2604290.512701:      23265 cpu/event=0x3C,umask=0x00/u:            4160fd cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85232 [004] 2604290.512702:         75 cpu/event=0x3C,umask=0x00/u:      7fce8affb500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85232 [004] 2604290.512703:          2 cpu/event=0xC0,umask=0x00/u:      7fce8affb500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85231 [002] 2604290.512705:       6837 cpu/event=0xC0,umask=0x00/u:            4160f4 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85232 [004] 2604290.512708:        270 cpu/event=0x3C,umask=0x00/u:      7fce8affb500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85232 [004] 2604290.512713:        824 cpu/event=0x3C,umask=0x00/u:      7fce8affb508 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85232 [004] 2604290.512714:          4 cpu/event=0xC0,umask=0x00/u:      7fce8affb508 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85232 [004] 2604290.512718:       2749 cpu/event=0x3C,umask=0x00/u:            46da78 perf_evlist__prepare_workload (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85232 [004] 2604290.512719:          8 cpu/event=0xC0,umask=0x00/u:            46da78 perf_evlist__prepare_workload (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.512721:        383 cpu/event=0xD0,umask=0x81/u:            416104 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85232 [004] 2604290.512724:         27 cpu/event=0xD0,umask=0x81/u:            46da78 perf_evlist__prepare_workload (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.512728:        482 cpu/event=0xD0,umask=0x81/u:            4160e7 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85232 [004] 2604290.512730:          1 cpu/event=0xC5,umask=0x00/u:            46daab perf_evlist__prepare_workload (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85232 [004] 2604290.512731:       8514 cpu/event=0x3C,umask=0x00/u:            46daab perf_evlist__prepare_workload (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85232 [004] 2604290.512746:         25 cpu/event=0xC0,umask=0x00/u:            406e40 execvp@plt (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.512749:       1267 cpu/event=0xD0,umask=0x81/u:            4160f4 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85232 [004] 2604290.512751:          1 cpu/event=0xD0,umask=0x82/u:            406b36 _init (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85231 [002] 2604290.512756:         37 cpu/event=0xC5,umask=0x00/u:            416247 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85232 [004] 2604290.512757:          1 cpu/event=0xD0,umask=0x82/u:      7fce8b21febd _dl_runtime_resolve_xsave (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85232 [004] 2604290.512758:         34 cpu/event=0xC0,umask=0x00/u:      7fce8b21febd _dl_runtime_resolve_xsave (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85232 [004] 2604290.512762:         36 cpu/event=0xD0,umask=0x81/u:      7fce8b217a30 _dl_fixup (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85231 [002] 2604290.512764:      25895 cpu/event=0x3C,umask=0x00/u:      7fce8b21febd _dl_runtime_resolve_xsave (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85231 [002] 2604290.512766:       1862 cpu/event=0xD0,umask=0x81/u:      7fce8b217a5d _dl_fixup (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85232 [004] 2604290.512767:          4 cpu/event=0xD0,umask=0x82/u:      7fce8b217a42 _dl_fixup (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85231 [002] 2604290.512770:       6685 cpu/event=0xC0,umask=0x00/u:      7fce8b224ea5 strcmp (/lib/x86_64-linux-gnu/ld-2.23.so)
