	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	336388.0	136969	212175.0	0.0	0.0	0.0	0.0	0.0
1	0.0011	424843.0	173332	195546.0	0.0	88455.0	36363.0	-16629.0	0.0
2	0.0012	506593.0	205798	211950.0	0.0	81750.0	32466.0	16404.0	0.0
3	0.0013	277465.0	112701	239000.0	2004.0	-229128.0	-93097.0	27050.0	2004.0
4	0.0014	291761.0	118165	247432.0	0.0	14296.0	5464.0	8432.0	-2004.0
5	0.0015	301974.0	122078	174912.0	0.0	10213.0	3913.0	-72520.0	0.0
6	0.0016	634225.0	256014	180035.0	0.0	332251.0	133936.0	5123.0	0.0
7	0.0017	333905.0	132446	185498.0	0.0	-300320.0	-123568.0	5463.0	0.0
8	0.0018	341207.0	135371	189373.0	0.0	7302.0	2925.0	3875.0	0.0
9	0.0019	347364.0	137960	294201.0	0.0	6157.0	2589.0	104828.0	0.0
10	0.002	353407.0	140217	294928.0	0.0	6043.0	2257.0	727.0	0.0
11	0.0021	358016.0	142198	201914.0	0.0	4609.0	1981.0	-93014.0	0.0
12	0.0022	361838.0	144662	205185.0	0.0	3822.0	2464.0	3271.0	0.0
13	0.0023	367566.0	146040	207293.0	0.0	5728.0	1378.0	2108.0	0.0
14	0.0024	744946.0	147253	208741.0	0.0	377380.0	1213.0	1448.0	0.0
15	0.0025	376622.0	148406	210132.0	0.0	-368324.0	1153.0	1391.0	0.0
16	0.0026	378687.0	299639	211293.0	0.0	2065.0	151233.0	1161.0	0.0
17	0.0027	380329.0	150930	212277.0	0.0	1642.0	-148709.0	984.0	0.0
18	0.0028	381892.0	151581	213186.0	1792.0	1563.0	651.0	909.0	1792.0
19	0.0029	383381.0	152150	214084.0	0.0	1489.0	569.0	898.0	-1792.0
20	0.003	382989.0	152037	213900.0	0.0	-392.0	-113.0	-184.0	0.0
21	0.0031	384100.0	152452	214555.0	0.0	1111.0	415.0	655.0	0.0
22	0.0032	385338.0	152925	215289.0	0.0	1238.0	473.0	734.0	0.0
23	0.0033	386355.0	153305	215888.0	0.0	1017.0	380.0	599.0	0.0
24	0.0034	387292.0	153638	216469.0	0.0	937.0	333.0	581.0	0.0
25	0.0035	387150.0	154646	217059.0	0.0	-142.0	1008.0	590.0	0.0
26	0.0036	374615.0	149695	213690.0	0.0	-12535.0	-4951.0	-3369.0	0.0
27	0.0037	365377.0	147690	207636.0	0.0	-9238.0	-2005.0	-6054.0	0.0
28	0.0038	366779.0	148033	205305.0	0.0	1402.0	343.0	-2331.0	0.0
29	0.0039	369803.0	148888	206486.0	0.0	3024.0	855.0	1181.0	0.0
30	0.004	372846.0	149708	207949.0	0.0	3043.0	820.0	1463.0	0.0
31	0.0041	377233.0	149863	209239.0	0.0	4387.0	155.0	1290.0	0.0
32	0.0042	379478.0	150606	210482.0	0.0	2245.0	743.0	1243.0	0.0
33	0.0043	381155.0	151269	211647.0	1410.0	1677.0	663.0	1165.0	1410.0
34	0.0044	382684.0	151855	212633.0	0.0	1529.0	586.0	986.0	-1410.0
35	0.0045	382402.0	151821	213092.0	0.0	-282.0	-34.0	459.0	0.0
36	0.0046	383569.0	152344	213472.0	0.0	1167.0	523.0	380.0	0.0
37	0.0047	384814.0	152829	214232.0	0.0	1245.0	485.0	760.0	0.0
38	0.0048	386004.0	153302	215039.0	0.0	1190.0	473.0	807.0	0.0
39	0.0049	387081.0	153723	215777.0	0.0	1077.0	421.0	738.0	0.0
40	0.005	388000.0	154048	327417.0	0.0	919.0	325.0	111640.0	0.0
41	0.0051	388974.0	154359	217301.0	0.0	974.0	311.0	-110116.0	0.0
42	0.0052	389218.0	154626	217737.0	0.0	244.0	267.0	436.0	0.0
43	0.0053	389558.0	154831	218058.0	0.0	340.0	205.0	321.0	0.0
44	0.0054	390427.0	155008	218270.0	0.0	869.0	177.0	212.0	0.0
45	0.0055	391233.0	155237	326068.0	1247.0	806.0	229.0	107798.0	1247.0
46	0.0056	391809.0	155461	111436.0	0.0	576.0	224.0	-214632.0	-1247.0
47	0.0057	390713.0	155007	219118.0	0.0	-1096.0	-454.0	107682.0	0.0
48	0.0058	391256.0	155180	218836.0	0.0	543.0	173.0	-282.0	0.0
49	0.0059	391915.0	155384	219010.0	0.0	659.0	204.0	174.0	0.0
