	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	284472	156609	157708.0	0	0.0	0.0	0.0	0.0
1	0.0011	159295	79313	87757.0	0	-125177.0	-77296.0	-69951.0	0.0
2	0.0012	342120	80505	191839.0	0	182825.0	1192.0	104082.0	0.0
3	0.0013	182242	82245	101659.0	0	-159878.0	1740.0	-90180.0	0.0
4	0.0014	187654	83893	105000.0	0	5412.0	1648.0	3341.0	0.0
5	0.0015	193462	84761	109320.0	0	5808.0	868.0	4320.0	0.0
6	0.0016	198181	86067	167324.0	0	4719.0	1306.0	58004.0	0.0
7	0.0017	409250	87295	115183.0	0	211069.0	1228.0	-52141.0	0.0
8	0.0018	212678	88344	177854.0	0	-196572.0	1049.0	62671.0	0.0
9	0.0019	215558	88757	120181.0	0	2880.0	413.0	-57673.0	0.0
10	0.002	218013	89609	121437.0	3303	2455.0	852.0	1256.0	3303.0
11	0.0021	219301	181089	122434.0	0	1288.0	91480.0	997.0	-3303.0
12	0.0022	221089	91295	123562.0	0	1788.0	-89794.0	1128.0	0.0
13	0.0023	223031	91901	124485.0	0	1942.0	606.0	923.0	0.0
14	0.0024	225217	92515	125308.0	0	2186.0	614.0	823.0	0.0
15	0.0025	226881	93036	126315.0	0	1664.0	521.0	1007.0	0.0
16	0.0026	228085	92947	128018.0	0	1204.0	-89.0	1703.0	0.0
17	0.0027	228980	93332	128616.0	0	895.0	385.0	598.0	0.0
18	0.0028	230051	93738	129042.0	0	1071.0	406.0	426.0	0.0
19	0.0029	231677	94729	129148.0	0	1626.0	991.0	106.0	0.0
20	0.003	232685	95041	193469.0	0	1008.0	312.0	64321.0	0.0
21	0.0031	233247	95121	131149.0	0	562.0	80.0	-62320.0	0.0
22	0.0032	234859	95257	132053.0	0	1612.0	136.0	904.0	0.0
23	0.0033	235647	95427	132384.0	0	788.0	170.0	331.0	0.0
24	0.0034	235942	95603	132650.0	0	295.0	176.0	266.0	0.0
25	0.0035	237125	95761	132811.0	0	1183.0	158.0	161.0	0.0
26	0.0036	237349	95904	133191.0	0	224.0	143.0	380.0	0.0
27	0.0037	237517	96036	133151.0	0	168.0	132.0	-40.0	0.0
28	0.0038	237871	96769	132647.0	0	354.0	733.0	-504.0	0.0
29	0.0039	237902	96333	133493.0	0	31.0	-436.0	846.0	0.0
30	0.004	237993	96345	133607.0	0	91.0	12.0	114.0	0.0
31	0.0041	233763	95595	67073.0	0	-4230.0	-750.0	-66534.0	0.0
32	0.0042	229626	93983	129645.0	0	-4137.0	-1612.0	62572.0	0.0
33	0.0043	230716	94116	191575.0	0	1090.0	133.0	61930.0	0.0
34	0.0044	231354	94406	129438.0	0	638.0	290.0	-62137.0	0.0
35	0.0045	232018	95219	129995.0	0	664.0	813.0	557.0	0.0
36	0.0046	234108	95451	131014.0	0	2090.0	232.0	1019.0	0.0
37	0.0047	234791	95619	131496.0	0	683.0	168.0	482.0	0.0
38	0.0048	235090	95740	131688.0	0	299.0	121.0	192.0	0.0
39	0.0049	236164	95876	132050.0	0	1074.0	136.0	362.0	0.0
40	0.005	236561	96000	132391.0	0	397.0	124.0	341.0	0.0
41	0.0051	236923	96114	132273.0	0	362.0	114.0	-118.0	0.0
42	0.0052	474084	96199	132371.0	0	237161.0	85.0	98.0	0.0
43	0.0053	237543	96312	132721.0	0	-236541.0	113.0	350.0	0.0
44	0.0054	237651	96379	132986.0	0	108.0	67.0	265.0	0.0
45	0.0055	238553	96450	133162.0	0	902.0	71.0	176.0	0.0
46	0.0056	238650	96500	133299.0	0	97.0	50.0	137.0	0.0
47	0.0057	238611	96551	133385.0	0	-39.0	51.0	86.0	0.0
