	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	55535.0	83459	19967.0	0	0.0	0.0	0.0	0.0
1	0.0011	30424.0	0	6433.0	0	-25111.0	-83459.0	-13534.0	0.0
2	0.0012	114145.0	77415	51324.0	0	83721.0	77415.0	44891.0	0.0
3	0.0013	143900.0	41695	88480.0	0	29755.0	-35720.0	37156.0	0.0
4	0.0014	180912.0	88105	74701.0	0	37012.0	46410.0	-13779.0	0.0
5	0.0015	221914.0	101852	127856.0	0	41002.0	13747.0	53155.0	0.0
6	0.0016	272740.0	57383	153267.0	0	50826.0	-44469.0	25411.0	0.0
7	0.0017	151601.0	127050	85350.0	0	-121139.0	69667.0	-67917.0	0.0
8	0.0018	161084.0	68940	135387.0	1230	9483.0	-58110.0	50037.0	1230.0
9	0.0019	343835.0	72066	147636.0	0	182751.0	3126.0	12249.0	-1230.0
10	0.002	181079.0	74177	102050.0	0	-162756.0	2111.0	-45586.0	0.0
11	0.0021	187835.0	155555	105386.0	0	6756.0	81378.0	3336.0	0.0
12	0.0022	192869.0	80978	161882.0	0	5034.0	-74577.0	56496.0	0.0
13	0.0023	198535.0	82816	112588.0	0	5666.0	1838.0	-49294.0	0.0
14	0.0024	409682.0	84433	114765.0	0	211147.0	1617.0	2177.0	0.0
15	0.0025	210447.0	85899	177794.0	0	-199235.0	1466.0	63029.0	0.0
16	0.0026	213658.0	87154	119571.0	0	3211.0	1255.0	-58223.0	0.0
17	0.0027	216993.0	88296	121544.0	0	3335.0	1142.0	1973.0	0.0
18	0.0028	219476.0	89310	122906.0	0	2483.0	1014.0	1362.0	0.0
19	0.0029	221383.0	90207	123933.0	0	1907.0	897.0	1027.0	0.0
20	0.003	224088.0	90376	187866.0	0	2705.0	169.0	63933.0	0.0
21	0.0031	225791.0	182905	127443.0	1096	1703.0	92529.0	-60423.0	1096.0
22	0.0032	227161.0	92910	128548.0	0	1370.0	-89995.0	1105.0	-1096.0
23	0.0033	228484.0	92884	124685.0	0	1323.0	-26.0	-3863.0	0.0
24	0.0034	216071.0	0	60344.0	0	-12413.0	-92884.0	-64341.0	0.0
25	0.0035	212118.0	88555	120452.0	0	-3953.0	88555.0	60108.0	0.0
26	0.0036	213740.0	175001	178829.0	0	1622.0	86446.0	58377.0	0.0
27	0.0037	216024.0	89281	121671.0	0	2284.0	-85720.0	-57158.0	0.0
28	0.0038	219432.0	89633	123887.0	0	3408.0	352.0	2216.0	0.0
29	0.0039	221421.0	90394	125156.0	0	1989.0	761.0	1269.0	0.0
30	0.004	449522.0	91670	126243.0	0	228101.0	1276.0	1087.0	0.0
31	0.0041	228577.0	92307	193106.0	0	-220945.0	637.0	66863.0	0.0
32	0.0042	229911.0	92916	129909.0	0	1334.0	609.0	-63197.0	0.0
33	0.0043	230889.0	92864	130432.0	0	978.0	-52.0	523.0	0.0
34	0.0044	231982.0	93284	130223.0	0	1093.0	420.0	-209.0	0.0
35	0.0045	232790.0	94312	130571.0	868	808.0	1028.0	348.0	868.0
36	0.0046	234322.0	94705	130602.0	0	1532.0	393.0	31.0	-868.0
37	0.0047	233441.0	94426	130572.0	0	-881.0	-279.0	-30.0	0.0
38	0.0048	233781.0	94722	131458.0	0	340.0	296.0	886.0	0.0
39	0.0049	234529.0	94961	131665.0	0	748.0	239.0	207.0	0.0
40	0.005	234950.0	95192	132170.0	0	421.0	231.0	505.0	0.0
41	0.0051	236581.0	95897	132661.0	0	1631.0	705.0	491.0	0.0
42	0.0052	238433.0	96570	133100.0	0	1852.0	673.0	439.0	0.0
43	0.0053	239271.0	96641	133738.0	0	838.0	71.0	638.0	0.0
44	0.0054	239799.0	96719	134010.0	0	528.0	78.0	272.0	0.0
45	0.0055	239875.0	96775	134209.0	0	76.0	56.0	199.0	0.0
46	0.0056	239809.0	96842	135175.0	769	-66.0	67.0	966.0	769.0
47	0.0057	239984.0	96316	134667.0	0	175.0	-526.0	-508.0	-769.0
48	0.0058	238455.0	95792	133702.0	0	-1529.0	-524.0	-965.0	0.0
49	0.0059	238301.0	96419	133610.0	0	-154.0	627.0	-92.0	0.0
50	0.006	238624.0	96564	133528.0	0	323.0	145.0	-82.0	0.0
51	0.0061	238653.0	96645	133644.0	0	29.0	81.0	116.0	0.0
52	0.0062	239772.0	96705	133842.0	0	1119.0	60.0	198.0	0.0
53	0.0063	239885.0	96795	133985.0	0	113.0	90.0	143.0	0.0
54	0.0064	239875.0	96888	134116.0	0	-10.0	93.0	131.0	0.0
55	0.0065	240032.0	96923	134534.0	683	157.0	35.0	418.0	683.0
56	0.0066	239996.0	96948	134606.0	0	-36.0	25.0	72.0	-683.0
57	0.0067	238365.0	96941	134164.0	0	-1631.0	-7.0	-442.0	0.0
58	0.0068	238710.0	96437	133620.0	0	345.0	-504.0	-544.0	0.0
59	0.0069	238762.0	96470	133601.0	0	52.0	33.0	-19.0	0.0
60	0.007	238831.0	96531	133676.0	0	69.0	61.0	75.0	0.0
61	0.0071	239936.0	96616	133756.0	0	1105.0	85.0	80.0	0.0
62	0.0072	239863.0	96712	133964.0	0	-73.0	96.0	208.0	0.0
63	0.0073	240097.0	96778	133976.0	0	234.0	66.0	12.0	0.0
64	0.0074	239640.0	96769	132921.0	543	-457.0	-9.0	-1055.0	543.0
65	0.0075	235303.0	95155	131630.0	0	-4337.0	-1614.0	-1291.0	-543.0
66	0.0076	234075.0	94626	131188.0	0	-1228.0	-529.0	-442.0	0.0
67	0.0077	234364.0	95467	130962.0	0	289.0	841.0	-226.0	0.0
68	0.0078	234864.0	95715	131199.0	0	500.0	248.0	237.0	0.0
69	0.0079	235874.0	95323	131924.0	0	1010.0	-392.0	725.0	0.0
70	0.008	236493.0	95471	132374.0	0	619.0	148.0	450.0	0.0
71	0.0081	237058.0	95626	132577.0	484	565.0	155.0	203.0	484.0
72	0.0082	237210.0	95821	132815.0	0	152.0	195.0	238.0	-484.0
73	0.0083	236001.0	95439	132536.0	0	-1209.0	-382.0	-279.0	0.0
74	0.0084	236489.0	95580	132491.0	0	488.0	141.0	-45.0	0.0
75	0.0085	236683.0	96360	132180.0	0	194.0	780.0	-311.0	0.0
76	0.0086	236863.0	95941	132832.0	0	180.0	-419.0	652.0	0.0
77	0.0087	238038.0	96025	133038.0	434	1175.0	84.0	206.0	434.0
78	0.0088	238192.0	96187	132856.0	0	154.0	162.0	-182.0	-434.0
79	0.0089	236946.0	95735	132543.0	0	-1246.0	-452.0	-313.0	0.0
80	0.009	236889.0	95847	133110.0	0	-57.0	112.0	567.0	0.0
81	0.0091	237139.0	95982	133239.0	0	250.0	135.0	129.0	0.0
82	0.0092	237679.0	96112	133190.0	0	540.0	130.0	-49.0	0.0
83	0.0093	237789.0	96834	132794.0	390	110.0	722.0	-396.0	390.0
84	0.0094	237848.0	96919	132480.0	0	59.0	85.0	-314.0	-390.0
85	0.0095	237422.0	95909	132628.0	0	-426.0	-1010.0	148.0	0.0
86	0.0096	237436.0	95974	132926.0	0	14.0	65.0	298.0	0.0
87	0.0097	237854.0	96066	133070.0	0	418.0	92.0	144.0	0.0
88	0.0098	237905.0	96193	134253.0	351	51.0	127.0	1183.0	351.0
89	0.0099	238091.0	95769	133929.0	0	186.0	-424.0	-324.0	-351.0
90	0.01	237084.0	95341	132960.0	0	-1007.0	-428.0	-969.0	0.0
91	0.0101	237121.0	96714	132560.0	0	37.0	1373.0	-400.0	0.0
92	0.0102	237291.0	96878	132667.0	0	170.0	164.0	107.0	0.0
93	0.0103	238570.0	96381	133301.0	317	1279.0	-497.0	634.0	317.0
94	0.0104	238697.0	96454	133257.0	0	127.0	73.0	-44.0	-317.0
95	0.0105	237678.0	95985	132942.0	0	-1019.0	-469.0	-315.0	0.0
96	0.0106	237639.0	96088	133595.0	0	-39.0	103.0	653.0	0.0
97	0.0107	237862.0	96206	134262.0	287	223.0	118.0	667.0	287.0
98	0.0108	238370.0	95788	133808.0	0	508.0	-418.0	-454.0	-287.0
99	0.0109	237019.0	96471	133336.0	0	-1351.0	683.0	-472.0	0.0
100	0.011	237080.0	96026	132950.0	0	61.0	-445.0	-386.0	0.0
101	0.0111	237729.0	96106	132971.0	260	649.0	80.0	21.0	260.0
102	0.0112	238357.0	96228	133233.0	0	628.0	122.0	262.0	-260.0
103	0.0113	238946.0	96349	65364.0	0	589.0	121.0	-67869.0	0.0
104	0.0114	237332.0	95885	132677.0	0	-1614.0	-464.0	67313.0	0.0
105	0.0115	233427.0	94466	130721.0	218	-3905.0	-1419.0	-1956.0	218.0
106	0.0116	233864.0	94542	131061.0	0	437.0	76.0	340.0	-218.0
107	0.0117	232978.0	94823	130096.0	0	-886.0	281.0	-965.0	0.0
108	0.0118	233610.0	95110	130486.0	200	632.0	287.0	390.0	200.0
109	0.0119	235119.0	94789	131362.0	0	1509.0	-321.0	876.0	-200.0
110	0.012	234086.0	94466	130925.0	0	-1033.0	-323.0	-437.0	0.0
111	0.0121	234842.0	94705	131445.0	185	756.0	239.0	520.0	185.0
