	time	count
0	0.0010	1053
1	0.0011	0
2	0.0012	0
3	0.0013	0
4	0.0014	0
5	0.0015	0
6	0.0016	0
7	0.0017	1006
8	0.0018	0
9	0.0019	0
10	0.0020	0
11	0.0021	0
12	0.0022	0
13	0.0023	0
14	0.0024	0
15	0.0025	901
16	0.0026	0
17	0.0027	0
18	0.0028	0
19	0.0029	0
20	0.0030	0
21	0.0031	0
22	0.0032	0
23	0.0033	724
24	0.0034	0
25	0.0035	0
26	0.0036	0
27	0.0037	0
28	0.0038	0
29	0.0039	0
30	0.0040	646
31	0.0041	0
32	0.0042	0
33	0.0043	0
34	0.0044	0
35	0.0045	0
36	0.0046	578
37	0.0047	0
38	0.0048	0
39	0.0049	0
40	0.0050	0
41	0.0051	519
42	0.0052	0
43	0.0053	0
44	0.0054	0
45	0.0055	0
46	0.0056	467
47	0.0057	0
48	0.0058	0
49	0.0059	0
50	0.0060	0
51	0.0061	421
52	0.0062	0
53	0.0063	0
54	0.0064	0
55	0.0065	381
56	0.0066	0
57	0.0067	0
58	0.0068	0
59	0.0069	317
60	0.0070	0
61	0.0071	0
62	0.0072	289
63	0.0073	0
64	0.0074	0
65	0.0075	266
66	0.0076	0
67	0.0077	0
68	0.0078	245
69	0.0079	0
70	0.0080	0
71	0.0081	227
72	0.0082	0
73	0.0083	211
74	0.0084	0
75	0.0085	196
76	0.0086	0
77	0.0087	0
78	0.0088	184
79	0.0089	172
80	0.0090	0
81	0.0091	164
82	0.0092	0
83	0.0093	155
84	0.0094	0
85	0.0095	149
86	0.0096	141
87	0.0097	0
88	0.0098	136
89	0.0099	132
90	0.0100	0
91	0.0101	127
92	0.0102	124
93	0.0103	0
94	0.0104	121
95	0.0105	118
96	0.0106	116
97	0.0107	115
98	0.0108	0
99	0.0109	113
100	0.0110	110
101	0.0111	109
102	0.0112	107
103	0.0113	106
104	0.0114	106
105	0.0115	0
106	0.0116	107
107	0.0117	105
108	0.0118	104
109	0.0119	105
110	0.0120	107
111	0.0121	105
112	0.0122	105
113	0.0123	105
114	0.0124	0
115	0.0125	105
116	0.0126	104
117	0.0127	104
118	0.0128	105
119	0.0129	103
120	0.0130	103
121	0.0131	103
122	0.0132	105
123	0.0133	104
124	0.0134	104
125	0.0135	104
126	0.0136	0
127	0.0137	104
128	0.0138	103
129	0.0139	102
130	0.0140	102
131	0.0141	102
132	0.0142	101
133	0.0143	101
134	0.0144	101
135	0.0145	0
136	0.0146	102
137	0.0147	100
138	0.0148	100
139	0.0149	100
140	0.0150	100
141	0.0151	98
142	0.0152	98
143	0.0153	99
144	0.0154	98
145	0.0155	98
146	0.0156	98
147	0.0157	101
148	0.0158	102
149	0.0159	102
150	0.0160	102
151	0.0161	103
152	0.0162	104
153	0.0163	104
154	0.0164	104
155	0.0165	0
156	0.0166	105
157	0.0167	104
158	0.0168	209
159	0.0169	0
160	0.0170	108
161	0.0171	107
162	0.0172	107
163	0.0173	107
164	0.0174	107
165	0.0175	106
166	0.0176	106
167	0.0177	108
168	0.0178	108
169	0.0179	108
170	0.0180	108
171	0.0181	108
172	0.0182	108
173	0.0183	108
174	0.0184	0
175	0.0185	109
176	0.0186	109
177	0.0187	109
178	0.0188	109
179	0.0189	110
180	0.0190	107
181	0.0191	107
182	0.0192	108
183	0.0193	108
184	0.0194	107
185	0.0195	107
186	0.0196	0
187	0.0197	108
188	0.0198	107
189	0.0199	107
190	0.0200	108
191	0.0201	108
192	0.0202	107
193	0.0203	106
194	0.0204	108
195	0.0205	107
196	0.0206	107
197	0.0207	107
198	0.0208	0
199	0.0209	107
200	0.0210	106
201	0.0211	106
202	0.0212	107
203	0.0213	107
204	0.0214	107
205	0.0215	107
206	0.0216	110
207	0.0217	110
208	0.0218	109
209	0.0219	109
210	0.0220	109
211	0.0221	108
212	0.0222	108
213	0.0223	110
214	0.0224	0
215	0.0225	108
216	0.0226	108
217	0.0227	109
218	0.0228	109
219	0.0229	108
220	0.0230	108
221	0.0231	108
222	0.0232	108
223	0.0233	108
224	0.0234	110
225	0.0235	113
226	0.0236	113
227	0.0237	113
228	0.0238	115
229	0.0239	114
230	0.0240	113
231	0.0241	113
232	0.0242	113
233	0.0243	112
234	0.0244	112
235	0.0245	114
236	0.0246	0
237	0.0247	226
238	0.0248	114
239	0.0249	0
240	0.0250	114
241	0.0251	114
242	0.0252	114
243	0.0253	115
244	0.0254	114
245	0.0255	114
246	0.0256	115
247	0.0257	115
248	0.0258	115
249	0.0259	116
250	0.0260	116
251	0.0261	115
252	0.0262	116
253	0.0263	117
254	0.0264	116
255	0.0265	116
256	0.0266	118
257	0.0267	117
258	0.0268	117
259	0.0269	0
260	0.0270	118
261	0.0271	117
262	0.0272	117
263	0.0273	117
264	0.0274	117
265	0.0275	116
266	0.0276	116
267	0.0277	117
268	0.0278	115
269	0.0279	115
270	0.0280	116
271	0.0281	115
272	0.0282	115
273	0.0283	115
274	0.0284	6115
