	time	count
0	0.0010	6870
1	0.0011	6663
2	0.0012	24831
3	0.0013	26238
4	0.0014	33984
5	0.0015	19358
6	0.0016	43152
7	0.0017	23154
8	0.0018	24226
9	0.0019	25259
10	0.0020	52654
11	0.0021	27230
12	0.0022	27868
13	0.0023	28477
14	0.0024	29024
15	0.0025	29282
16	0.0026	29696
17	0.0027	30093
18	0.0028	30448
19	0.0029	30556
20	0.0030	30609
21	0.0031	28832
22	0.0032	56764
23	0.0033	29001
24	0.0034	29486
25	0.0035	29706
26	0.0036	30102
27	0.0037	30463
28	0.0038	30355
29	0.0039	30638
30	0.0040	30933
31	0.0041	30984
32	0.0042	31205
33	0.0043	31229
34	0.0044	31432
35	0.0045	31423
36	0.0046	31393
37	0.0047	31579
38	0.0048	31547
39	0.0049	31711
40	0.0050	31666
41	0.0051	31433
42	0.0052	31585
43	0.0053	31549
44	0.0054	31711
45	0.0055	31683
46	0.0056	31451
47	0.0057	31408
48	0.0058	31590
49	0.0059	31568
50	0.0060	31528
51	0.0061	31298
52	0.0062	31477
53	0.0063	31465
54	0.0064	31435
55	0.0065	31222
56	0.0066	31187
57	0.0067	31391
58	0.0068	31396
59	0.0069	31374
60	0.0070	31179
61	0.0071	30709
62	0.0072	30703
63	0.0073	30550
64	0.0074	30589
65	0.0075	30661
66	0.0076	30522
67	0.0077	30569
68	0.0078	30639
69	0.0079	30511
70	0.0080	30777
71	0.0081	30665
72	0.0082	30521
73	0.0083	30788
74	0.0084	30666
75	0.0085	30701
76	0.0086	30404
77	0.0087	30667
78	0.0088	30752
79	0.0089	30620
80	0.0090	30474
81	0.0091	30552
82	0.0092	30432
83	0.0093	30502
84	0.0094	30531
85	0.0095	30605
86	0.0096	30479
87	0.0097	30528
88	0.0098	30412
89	0.0099	30287
90	0.0100	30354
91	0.0101	30258
92	0.0102	30147
93	0.0103	30240
94	0.0104	30156
95	0.0105	30055
96	0.0106	29964
97	0.0107	29888
98	0.0108	30015
99	0.0109	29955
100	0.0110	0
101	0.0111	29927
102	0.0112	29257
103	0.0113	29202
104	0.0114	29396
105	0.0115	29403
106	0.0116	29376
107	0.0117	29366
108	0.0118	29355
109	0.0119	29340
110	0.0120	29327
111	0.0121	29316
112	0.0122	29509
113	0.0123	29495
114	0.0124	29463
115	0.0125	29449
116	0.0126	29431
117	0.0127	29411
118	0.0128	29384
119	0.0129	29364
120	0.0130	29545
121	0.0131	29533
122	0.0132	29500
123	0.0133	29457
124	0.0134	29436
125	0.0135	29614
126	0.0136	29598
127	0.0137	29390
128	0.0138	29548
129	0.0139	29735
130	0.0140	29707
131	0.0141	29481
132	0.0142	29648
133	0.0143	29644
