            perf 73771 [020] 2602660.145242:          1 cpu/event=0xC0,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145252:          1 cpu/event=0xC0,umask=0x00/u:            469d21 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145255:          3 cpu/event=0xC0,umask=0x00/u:            469cc0 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145258:         15 cpu/event=0xC0,umask=0x00/u:            469d14 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145264:          1 cpu/event=0x3C,umask=0x00/u:      7fd06de40007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 73771 [020] 2602660.145267:          1 cpu/event=0x3C,umask=0x00/u:      7fd06de40007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 73771 [020] 2602660.145270:          5 cpu/event=0x3C,umask=0x00/u:      7fd06de40007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 73771 [020] 2602660.145273:         26 cpu/event=0x3C,umask=0x00/u:      7fd06de40007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 73771 [020] 2602660.145276:        133 cpu/event=0x3C,umask=0x00/u:      7fd06de40007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 73771 [020] 2602660.145279:        680 cpu/event=0x3C,umask=0x00/u:      7fd06de40007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 73771 [020] 2602660.145282:       3404 cpu/event=0x3C,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145282:         76 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145289:          1 cpu/event=0xD0,umask=0x81/u:            469cb4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145292:          1 cpu/event=0xD0,umask=0x81/u:            469cb4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145295:          5 cpu/event=0xD0,umask=0x81/u:            469cb4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145298:         26 cpu/event=0xD0,umask=0x81/u:      7fd06de40000 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 73771 [020] 2602660.145305:        105 cpu/event=0xC0,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145311:        130 cpu/event=0xD0,umask=0x81/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145312:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145312:      16821 cpu/event=0x3C,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145316:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 73771 [020] 2602660.145365:        151 cpu/event=0xC0,umask=0x00/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145380:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 73771 [020] 2602660.145407:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 73771 [020] 2602660.145420:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145423:        164 cpu/event=0xC0,umask=0x00/u:            469d07 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145461:          2 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 73771 [020] 2602660.145480:          3 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 73771 [020] 2602660.145489:        179 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 73771 [020] 2602660.145498:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145501:        238 cpu/event=0xD0,umask=0x81/u:            469cfd perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145505:          5 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 73771 [020] 2602660.145599:        191 cpu/event=0xC0,umask=0x00/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145611:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145614:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 73771 [020] 2602660.145681:        190 cpu/event=0xC0,umask=0x00/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145691:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145743:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 73771 [020] 2602660.145769:        196 cpu/event=0xC0,umask=0x00/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145781:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145847:        225 cpu/event=0xD0,umask=0x81/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145848:        200 cpu/event=0xC0,umask=0x00/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145851:          7 cpu/event=0xD0,umask=0x82/u:      7fd06de40005 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 73771 [020] 2602660.145851:          1 cpu/event=0xC5,umask=0x00/u:      7fd06de40005 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 73771 [020] 2602660.145862:          1 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 73771 [020] 2602660.145936:        207 cpu/event=0xC0,umask=0x00/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145948:          2 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.145999:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 73771 [020] 2602660.146039:        211 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 73771 [020] 2602660.146052:          2 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.146095:          2 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 73771 [020] 2602660.146131:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 73771 [020] 2602660.146156:        211 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 73771 [020] 2602660.146159:          3 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
