	time	count
0	0.0010	17753
1	0.0011	42061
2	0.0012	43668
3	0.0013	25477
4	0.0014	57416
5	0.0015	31707
6	0.0016	33463
7	0.0017	70817
8	0.0018	37489
9	0.0019	38350
10	0.0020	39452
11	0.0021	40481
12	0.0022	41039
13	0.0023	84103
14	0.0024	42945
15	0.0025	43604
16	0.0026	43872
17	0.0027	44366
18	0.0028	44526
19	0.0029	44661
20	0.0030	45085
21	0.0031	45197
22	0.0032	45579
23	0.0033	45636
24	0.0034	45653
25	0.0035	45968
26	0.0036	45973
27	0.0037	45958
28	0.0038	45925
29	0.0039	46250
30	0.0040	46204
31	0.0041	46144
32	0.0042	46094
33	0.0043	44897
34	0.0044	44082
35	0.0045	44103
36	0.0046	44279
37	0.0047	44433
38	0.0048	44561
39	0.0049	44692
40	0.0050	44794
41	0.0051	44892
42	0.0052	44975
43	0.0053	45046
44	0.0054	45092
45	0.0055	45509
46	0.0056	45568
47	0.0057	45577
48	0.0058	45594
49	0.0059	45595
50	0.0060	45623
51	0.0061	45605
52	0.0062	45616
53	0.0063	45629
54	0.0064	45654
55	0.0065	45666
56	0.0066	45893
57	0.0067	45916
58	0.0068	45879
59	0.0069	45861
60	0.0070	45855
61	0.0071	45835
62	0.0072	45843
63	0.0073	45820
64	0.0074	45814
65	0.0075	45801
66	0.0076	45767
67	0.0077	45783
68	0.0078	45764
69	0.0079	45777
70	0.0080	45762
71	0.0081	45772
72	0.0082	45772
73	0.0083	45723
74	0.0084	44865
75	0.0085	44826
76	0.0086	44896
77	0.0087	44992
78	0.0088	45073
79	0.0089	45153
80	0.0090	45542
81	0.0091	45600
82	0.0092	45638
83	0.0093	45649
84	0.0094	45655
85	0.0095	45679
86	0.0096	45679
87	0.0097	45691
88	0.0098	45680
89	0.0099	45688
90	0.0100	45700
91	0.0101	45701
92	0.0102	45736
93	0.0103	45706
94	0.0104	45728
95	0.0105	45718
96	0.0106	45713
97	0.0107	45733
98	0.0108	45720
99	0.0109	45749
100	0.0110	45748
101	0.0111	45758
102	0.0112	45765
103	0.0113	45743
104	0.0114	45755
105	0.0115	45716
106	0.0116	45720
107	0.0117	45715
108	0.0118	45703
109	0.0119	45746
110	0.0120	45745
111	0.0121	45772
112	0.0122	45770
113	0.0123	45745
114	0.0124	44938
115	0.0125	44420
116	0.0126	45000
117	0.0127	45559
118	0.0128	46108
119	0.0129	46615
120	0.0130	47035
121	0.0131	95250
122	0.0132	48138
123	0.0133	48403
124	0.0134	48690
125	0.0135	48902
126	0.0136	49122
127	0.0137	49303
128	0.0138	49480
129	0.0139	49603
130	0.0140	49722
131	0.0141	49838
132	0.0142	49934
133	0.0143	50034
134	0.0144	50150
135	0.0145	50222
136	0.0146	50295
137	0.0147	50344
138	0.0148	50386
139	0.0149	50464
140	0.0150	50500
141	0.0151	50516
142	0.0152	50563
143	0.0153	50582
144	0.0154	50612
145	0.0155	50635
146	0.0156	50680
147	0.0157	50672
148	0.0158	50702
149	0.0159	50721
150	0.0160	50746
151	0.0161	50776
152	0.0162	50794
153	0.0163	50701
154	0.0164	49925
155	0.0165	49934
156	0.0166	50016
157	0.0167	50121
158	0.0168	50192
159	0.0169	50252
160	0.0170	50321
161	0.0171	50368
162	0.0172	50425
163	0.0173	0
164	0.0174	0
165	0.0175	0
166	0.0176	0
167	0.0177	0
168	0.0178	0
169	0.0179	50510
