	time	ins	cycle	memory	branchm
0	0.001	26331.0	73460.0	21836	1160.0
1	0.0011	162170.0	42951.0	21000	0.0
2	0.0012	175739.0	94388.0	26909	0.0
3	0.0013	95332.0	49421.0	28566	1011.0
4	0.0014	209036.0	103676.0	23440	0.0
5	0.0015	120782.0	57271.0	38032	935.0
6	0.0016	264743.0	126130.0	23855	883.0
7	0.0017	144789.0	68112.0	46100	0.0
8	0.0018	149967.0	70648.0	27359	844.0
9	0.0019	317855.0	149085.0	35103	810.0
10	0.002	166557.0	77886.0	29548	780.0
11	0.0021	170058.0	79460.0	54965	0.0
12	0.0022	174122.0	81256.0	31752	758.0
13	0.0023	178801.0	83049.0	32548	735.0
14	0.0024	180839.0	84065.0	32890	718.0
15	0.0025	183050.0	84904.0	33289	699.0
16	0.0026	373830.0	86256.0	33734	690.0
17	0.0027	190703.0	86913.0	33975	0.0
18	0.0028	191856.0	86950.0	34286	682.0
19	0.0029	191333.0	175948.0	34518	671.0
20	0.003	195612.0	88953.0	34693	654.0
21	0.0031	196406.0	89305.0	42486	650.0
22	0.0032	195509.0	90192.0	55872	647.0
23	0.0033	197769.0	89478.0	35826	644.0
24	0.0034	198375.0	90242.0	42874	639.0
25	0.0035	197218.0	91069.0	28276	636.0
26	0.0036	197346.0	91131.0	36341	638.0
27	0.0037	202729.0	91787.0	43438	637.0
28	0.0038	201526.0	91348.0	36253	630.0
29	0.0039	201036.0	91930.0	28837	630.0
30	0.004	200999.0	91912.0	44431	638.0
31	0.0041	205506.0	92931.0	36768	0.0
32	0.0042	205329.0	92941.0	29018	627.0
33	0.0043	205165.0	92862.0	37064	620.0
34	0.0044	206291.0	93329.0	44387	620.0
35	0.0045	204378.0	93829.0	37126	620.0
36	0.0046	201665.0	93203.0	29329	619.0
37	0.0047	201694.0	92542.0	37394	616.0
38	0.0048	205799.0	93611.0	36899	625.0
39	0.0049	206961.0	93392.0	37002	621.0
40	0.005	206778.0	93162.0	37199	622.0
41	0.0051	207468.0	93548.0	37188	619.0
42	0.0052	204384.0	94014.0	36721	623.0
43	0.0053	199877.0	93438.0	36430	611.0
44	0.0054	200860.0	91852.0	36748	611.0
45	0.0055	203845.0	91667.0	36315	611.0
46	0.0056	202370.0	92255.0	36243	616.0
47	0.0057	201150.0	91786.0	36936	613.0
48	0.0058	202676.0	92323.0	36597	611.0
49	0.0059	202328.0	92353.0	36284	617.0
50	0.006	202101.0	92321.0	36476	615.0
51	0.0061	201096.0	92297.0	36823	614.0
52	0.0062	202260.0	92275.0	36440	613.0
53	0.0063	201902.0	92246.0	36309	619.0
54	0.0064	200737.0	92213.0	36740	616.0
55	0.0065	202229.0	92195.0	36517	613.0
56	0.0066	201815.0	92175.0	36287	618.0
57	0.0067	201660.0	92125.0	36358	618.0
58	0.0068	200619.0	92092.0	36776	614.0
59	0.0069	201706.0	92081.0	36428	611.0
60	0.007	201529.0	92077.0	36277	617.0
61	0.0071	201780.0	92073.0	36495	614.0
62	0.0072	201717.0	92044.0	36400	612.0
63	0.0073	201307.0	92043.0	36328	612.0
64	0.0074	201286.0	92024.0	36339	616.0
65	0.0075	201699.0	92051.0	36562	612.0
66	0.0076	201548.0	92066.0	36432	609.0
67	0.0077	201284.0	92070.0	36281	616.0
68	0.0078	201551.0	92058.0	36495	613.0
69	0.0079	201498.0	92053.0	36422	611.0
70	0.008	201116.0	92039.0	36380	610.0
71	0.0081	201224.0	92052.0	36348	616.0
72	0.0082	201419.0	92033.0	36464	613.0
73	0.0083	201138.0	92032.0	36419	610.0
74	0.0084	200995.0	92024.0	36281	615.0
75	0.0085	201318.0	92027.0	36468	613.0
76	0.0086	201256.0	92027.0	36406	612.0
77	0.0087	200929.0	92012.0	28788	609.0
78	0.0088	201132.0	92008.0	43970	616.0
79	0.0089	201405.0	92033.0	36424	613.0
80	0.009	200968.0	92025.0	36415	611.0
81	0.0091	200951.0	92005.0	36380	0.0
82	0.0092	201300.0	92008.0	0	611.0
83	0.0093	197939.0	90559.0	36420	603.0
84	0.0094	197674.0	90539.0	35769	602.0
85	0.0095	198256.0	91238.0	35808	597.0
86	0.0096	200074.0	91971.0	35725	604.0
87	0.0097	198763.0	91498.0	64381	602.0
88	0.0098	200403.0	91519.0	7610	594.0
89	0.0099	202342.0	92124.0	36242	599.0
90	0.01	199840.0	92189.0	64637	610.0
91	0.0101	201083.0	91668.0	36532	600.0
92	0.0102	200238.0	91651.0	36838	598.0
93	0.0103	202985.0	92255.0	7403	611.0
94	0.0104	202860.0	92297.0	65088	612.0
95	0.0105	201760.0	91768.0	36782	604.0
96	0.0106	203093.0	92317.0	36641	604.0
97	0.0107	202705.0	92353.0	36561	610.0
98	0.0108	202510.0	92326.0	36740	606.0
99	0.0109	200365.0	92309.0	7783	604.0
100	0.011	202858.0	92294.0	36695	617.0
101	0.0111	202638.0	92257.0	65240	617.0
102	0.0112	202812.0	92212.0	36844	608.0
103	0.0113	202796.0	92196.0	36617	612.0
104	0.0114	202316.0	92179.0	36499	613.0
105	0.0115	202222.0	92154.0	36633	612.0
106	0.0116	202270.0	92130.0	7681	606.0
107	0.0117	202042.0	92125.0	36647	612.0
108	0.0118	201635.0	92109.0	65349	612.0
109	0.0119	201841.0	92096.0	7590	610.0
110	0.012	201737.0	92094.0	36607	610.0
111	0.0121	201416.0	92085.0	36287	610.0
112	0.0122	201412.0	92071.0	36401	610.0
113	0.0123	201549.0	92069.0	36531	607.0
114	0.0124	201305.0	92069.0	36494	609.0
115	0.0125	201084.0	92060.0	36275	609.0
116	0.0126	201358.0	92035.0	36387	608.0
117	0.0127	201393.0	92053.0	36560	604.0
118	0.0128	201059.0	92048.0	36241	610.0
119	0.0129	201202.0	92038.0	36346	610.0
120	0.013	201474.0	92038.0	36576	604.0
121	0.0131	201176.0	92033.0	36444	609.0
122	0.0132	200980.0	91987.0	28796	609.0
123	0.0133	0.0	0.0	36293	598.0
124	0.0134	392770.0	179922.0	35732	594.0
125	0.0135	197283.0	90616.0	42641	603.0
126	0.0136	200196.0	91816.0	35797	610.0
127	0.0137	202533.0	92935.0	65404	613.0
128	0.0138	204419.0	93890.0	36971	621.0
129	0.0139	206562.0	94781.0	37349	626.0
130	0.014	208659.0	95580.0	37805	629.0
131	0.0141	210021.0	96282.0	38042	628.0
132	0.0142	211238.0	96902.0	38185	639.0
133	0.0143	212814.0	97440.0	38472	644.0
134	0.0144	214089.0	97947.0	38699	646.0
135	0.0145	214773.0	98385.0	38882	644.0
136	0.0146	215521.0	98767.0	38962	652.0
137	0.0147	216675.0	99097.0	39129	654.0
138	0.0148	217488.0	99391.0	39326	655.0
139	0.0149	217868.0	99664.0	39421	651.0
140	0.015	218263.0	99903.0	39470	659.0
141	0.0151	218898.0	100124.0	39507	662.0
142	0.0152	219604.0	100323.0	39710	663.0
143	0.0153	219924.0	100507.0	39695	662.0
144	0.0154	220059.0	100664.0	39856	660.0
145	0.0155	220339.0	100811.0	39805	668.0
146	0.0156	220897.0	100905.0	39860	670.0
147	0.0157	221164.0	101009.0	39878	670.0
148	0.0158	221137.0	101117.0	39958	669.0
149	0.0159	221278.0	101219.0	40036	670.0
150	0.016	221774.0	101306.0	39974	672.0
151	0.0161	222030.0	101953.0	40086	672.0
152	0.0162	222074.0	102016.0	40086	671.0
153	0.0163	222098.0	101505.0	40242	666.0
154	0.0164	222306.0	101503.0	40218	673.0
155	0.0165	222596.0	101547.0	40086	675.0
156	0.0166	224076.0	102154.0	40176	675.0
157	0.0167	222662.0	102198.0	40252	673.0
158	0.0168	222464.0	101667.0	40373	668.0
159	0.0169	445683.0	101644.0	40295	676.0
160	0.017	0.0	102212.0	40213	676.0
161	0.0171	224429.0	102240.0	40192	676.0
162	0.0172	222954.0	102194.0	40312	673.0
163	0.0173	222532.0	101502.0	40252	660.0
164	0.0174	219616.0	100103.0	39660	666.0
165	0.0175	221213.0	100696.0	39586	668.0
166	0.0176	221336.0	100874.0	39820	668.0
167	0.0177	221381.0	100991.0	40023	663.0
168	0.0178	221484.0	101556.0	40345	664.0
169	0.0179	221968.0	101625.0	40177	674.0
170	0.018	223586.0	101682.0	40229	675.0
171	0.0181	446953.0	101721.0	40337	671.0
172	0.0182	0.0	102324.0	40493	666.0
173	0.0183	225218.0	102360.0	40402	673.0
174	0.0184	224143.0	102343.0	40244	674.0
175	0.0185	223920.0	102297.0	40319	674.0
176	0.0186	447309.0	102256.0	40422	673.0
177	0.0187	225351.0	102228.0	40518	665.0
178	0.0188	0.0	102204.0	40747	672.0
179	0.0189	225430.0	102190.0	40375	677.0
180	0.019	223836.0	102185.0	40336	677.0
181	0.0191	448622.0	102165.0	40437	672.0
182	0.0192	0.0	102141.0	40516	667.0
183	0.0193	225272.0	102123.0	40719	674.0
184	0.0194	225010.0	102087.0	40246	675.0
185	0.0195	224572.0	102061.0	40301	675.0
186	0.0196	224284.0	102041.0	40402	670.0
187	0.0197	224354.0	102027.0	40704	669.0
188	0.0198	224448.0	102023.0	40663	677.0
189	0.0199	224237.0	102011.0	40199	677.0
190	0.02	223845.0	101963.0	40269	677.0
191	0.0201	223766.0	101943.0	40389	672.0
192	0.0202	223984.0	101953.0	40683	673.0
193	0.0203	224119.0	101967.0	40624	678.0
194	0.0204	223897.0	101975.0	40221	678.0
195	0.0205	223684.0	101975.0	40303	674.0
196	0.0206	223754.0	101980.0	40636	672.0
