	time	ins	cycle	memory	branchm
0	0.001	55744.0	63752	17188.0	1046.0
1	0.0011	165554.0	100744	39194.0	1046.0
2	0.0012	407224.0	185000	64559.0	2077.0
3	0.0013	521684.0	289135	97191.0	2077.0
4	0.0014	773018.0	346984	142803.0	3041.0
5	0.0015	912211.0	474898	168127.0	3041.0
6	0.0016	1057162.0	543596	194391.0	3952.0
7	0.0017	1366813.0	615422	244247.0	4822.0
8	0.0018	1530269.0	689465	279975.0	4822.0
9	0.0019	1697444.0	844393	310552.0	5655.0
10	0.002	1869678.0	924845	341663.0	6455.0
11	0.0021	2046724.0	1006640	373563.0	7232.0
12	0.0022	2224868.0	1089554	406298.0	7232.0
13	0.0023	2407115.0	1174064	465654.0	7983.0
14	0.0024	2778954.0	1259471	499753.0	8715.0
15	0.0025	2970101.0	1345625	533937.0	9429.0
16	0.0026	3162327.0	1432422	568348.0	10131.0
17	0.0027	3354312.0	1520375	603236.0	10824.0
18	0.0028	3548954.0	1608858	638068.0	11506.0
19	0.0029	3744093.0	1697762	673214.0	11506.0
20	0.003	3941375.0	1787028	708791.0	12174.0
21	0.0031	4139622.0	1876631	744368.0	12830.0
22	0.0032	4338111.0	2057793	779951.0	13483.0
23	0.0033	4536815.0	2148670	815786.0	14133.0
24	0.0034	4736069.0	2239700	851697.0	14781.0
25	0.0035	4935452.0	2330879	887480.0	15424.0
26	0.0036	5134801.0	2422177	923406.0	16045.0
27	0.0037	5325837.0	2422177	958046.0	16651.0
28	0.0038	5512316.0	2510253	991740.0	17253.0
29	0.0039	5699345.0	2596261	1025710.0	17854.0
30	0.004	5887944.0	2683198	1060207.0	18455.0
31	0.0041	6079496.0	2857739	1094775.0	19058.0
32	0.0042	6271922.0	2946337	1129441.0	19661.0
33	0.0043	6465501.0	3034867	1164545.0	20262.0
34	0.0044	6660105.0	3123740	1199747.0	20869.0
35	0.0045	6855134.0	3213538	1234916.0	21476.0
36	0.0046	7051005.0	3303156	1270464.0	22075.0
37	0.0047	7247876.0	3393577	1306109.0	22681.0
38	0.0048	7444997.0	3484841	1341691.0	23289.0
39	0.0049	7642609.0	3576302	1377514.0	23893.0
40	0.005	7841052.0	3667365	1413499.0	24497.0
41	0.0051	8039691.0	3759039	1449484.0	25107.0
42	0.0052	8238450.0	3850812	1485474.0	25714.0
43	0.0053	8437787.0	3942624	1521649.0	26320.0
44	0.0054	8637427.0	4034508	1557821.0	26933.0
45	0.0055	8837011.0	4126462	1593918.0	27547.0
46	0.0056	9037028.0	4218461	1630167.0	27547.0
47	0.0057	9237491.0	4310509	1666460.0	28765.0
48	0.0058	9437830.0	4402557	1702786.0	29380.0
49	0.0059	9638348.0	4494623	1739075.0	29380.0
50	0.006	9839234.0	4586700	1775319.0	30604.0
51	0.0061	10040110.0	4678817	1811732.0	31218.0
52	0.0062	10240932.0	4770958	1848110.0	31218.0
53	0.0063	10442285.0	4863123	1884553.0	31833.0
54	0.0064	10643737.0	4955297	1921019.0	32444.0
55	0.0065	10845029.0	5047479	1957549.0	33052.0
56	0.0066	11046474.0	5139667	1993957.0	33667.0
57	0.0067	11248251.0	5231852	2030553.0	34282.0
