	time	ins	cycle	memory	branchm
0	0.001	228592	50106.0	131677.0	0
1	0.0011	675071	165640.0	231618.0	0
2	0.0012	868357	305930.0	389914.0	0
3	0.0013	1309536	385170.0	480067.0	1452
4	0.0014	1552864	560050.0	678226.0	1452
5	0.0015	1807164	653759.0	784492.0	1452
6	0.0016	2350070	751396.0	895262.0	1452
7	0.0017	2636377	956953.0	1056703.0	1452
8	0.0018	2931452	1064093.0	1250876.0	2762
9	0.0019	3234275	1173660.0	1375815.0	2762
10	0.002	3543667	1284750.0	1502539.0	2762
11	0.0021	4176111	1397129.0	1632110.0	2762
12	0.0022	4500170	1511265.0	1763888.0	2762
13	0.0023	4828559	1627022.0	1897599.0	3942
14	0.0024	5158632	1744188.0	2032528.0	3942
15	0.0025	5491958	1861975.0	2168306.0	3942
16	0.0026	5828524	1980861.0	2305344.0	5012
17	0.0027	6167884	2100779.0	2443562.0	5012
18	0.0028	6507670	2221618.0	2722005.0	5012
19	0.0029	6851111	2465281.0	2862838.0	5987
20	0.003	7196829	2588099.0	3004471.0	5987
21	0.0031	7542584	2710908.0	3146086.0	5987
22	0.0032	7890158	2834214.0	3288280.0	6879
23	0.0033	8239086	2958022.0	3375785.0	6879
24	0.0034	8570059	2958022.0	3427913.0	6879
25	0.0035	8893821	3076485.0	3561965.0	6879
26	0.0036	9220407	3192820.0	3694311.0	7634
27	0.0037	9541591	3309951.0	3827378.0	7634
28	0.0038	9858706	3424327.0	3957643.0	7634
29	0.0039	9858706	3536686.0	4086114.0	8324
30	0.004	10171172	3647312.0	4212537.0	8324
31	0.0041	10477855	3755929.0	4336932.0	8957
32	0.0042	10780758	3863200.0	4459798.0	8957
33	0.0043	11080262	3863200.0	4459798.0	8957
34	0.0044	11375260	3968836.0	4580775.0	9540
35	0.0045	11667742	4073478.0	4700604.0	9540
36	0.0046	11956461	4177297.0	4819301.0	10079
37	0.0047	12243426	4279880.0	4936788.0	10079
38	0.0048	12527077	4381834.0	5053303.0	10079
39	0.0049	12809547	4483265.0	5168449.0	10581
40	0.005	13090447	4584112.0	5283521.0	10581
41	0.0051	13090447	4684552.0	5397698.0	11051
42	0.0052	13370536	4784650.0	5511231.0	11051
43	0.0053	13648023	4883918.0	5624028.0	11493
44	0.0054	13924814	4982410.0	5736862.0	11909
45	0.0055	14199519	5080182.0	5849125.0	11909
46	0.0056	14473883	5177862.0	5960243.0	12303
47	0.0057	14746613	5275530.0	6071394.0	12303
48	0.0058	15019324	5372663.0	6181919.0	12676
49	0.0059	15290497	5469235.0	6292682.0	13032
50	0.006	15559947	5565831.0	6402663.0	13032
51	0.0061	15829532	5662009.0	6512064.0	13374
52	0.0062	16097815	5758287.0	6621361.0	13374
53	0.0063	16364905	5854183.0	6730484.0	13703
54	0.0064	16632602	5949692.0	6839213.0	14018
55	0.0065	16899213	6045368.0	6947882.0	14322
56	0.0066	17164817	6140724.0	7056474.0	14322
57	0.0067	17431135	6235741.0	7164676.0	14615
58	0.0068	17696616	6330996.0	7272926.0	14899
59	0.0069	17961135	6425981.0	7380856.0	15177
60	0.007	18225007	6520676.0	7422613.0	15177
61	0.0071	18488117	6615095.0	7530381.0	15450
62	0.0072	18752235	6709268.0	7637882.0	15717
63	0.0073	19015785	6803236.0	7769280.0	15980
64	0.0074	19279606	6803236.0	7810872.0	16234
65	0.0075	19539313	6897732.0	7918366.0	16487
66	0.0076	19797961	6990906.0	8024315.0	16737
67	0.0077	20052714	7083831.0	8129400.0	16737
68	0.0078	20307122	7175440.0	8233446.0	16985
69	0.0079	20561832	7266974.0	8337689.0	17230
70	0.008	20818463	7358568.0	8442078.0	17472
71	0.0081	21075153	7450227.0	8546445.0	17713
72	0.0082	21331767	7541945.0	8650817.0	17952
73	0.0083	21588431	7633706.0	8755211.0	18192
74	0.0084	21844997	7725497.0	8859624.0	18433
75	0.0085	22101516	7817319.0	8964077.0	18669
76	0.0086	22358168	7909724.0	9068973.0	18903
77	0.0087	22614697	8002165.0	9173870.0	19136
78	0.0088	22871248	8094610.0	9278785.0	19136
79	0.0089	23127575	8187028.0	9383577.0	19369
80	0.009	23383941	8279400.0	9488340.0	19602
81	0.0091	23640325	8371722.0	9593071.0	19835
82	0.0092	23898525	8464020.0	9698134.0	20063
83	0.0093	24156865	8556300.0	9803218.0	20289
84	0.0094	24415017	8648580.0	9908307.0	20516
85	0.0095	24673035	8740857.0	10013322.0	20741
86	0.0096	24930896	8833665.0	10118333.0	20966
87	0.0097	25188712	8926463.0	10223290.0	21194
88	0.0098	25446413	9018685.0	10328254.0	21423
89	0.0099	25703880	9110856.0	10433148.0	21651
90	0.01	25961228	9203582.0	10538042.0	21882
91	0.0101	26218410	9295829.0	10642854.0	22114
92	0.0102	26475625	9388036.0	10747688.0	22346
93	0.0103	26732786	9480231.0	10852524.0	22576
94	0.0104	26989889	9572960.0	10957759.0	22806
95	0.0105	27246824	9665676.0	11062961.0	23036
96	0.0106	27503653	9758348.0	11168086.0	23263
97	0.0107	27760533	9850948.0	11273182.0	23263
98	0.0108	28017355	9943498.0	11378243.0	23716
99	0.0109	28274324	10035990.0	11483268.0	23716
100	0.011	28531180	10128448.0	11588291.0	24171
101	0.0111	28788170	10220877.0	11693583.0	24401
102	0.0112	29045037	10313294.0	11798613.0	24632
103	0.0113	29301832	10405685.0	11903543.0	24632
104	0.0114	29558347	10497985.0	12008328.0	24863
105	0.0115	29810761	10588888.0	12111440.0	25091
106	0.0116	30062951	10679738.0	12214483.0	25319
107	0.0117	30315402	10770710.0	12317630.0	25548
108	0.0118	30570013	10861793.0	12421166.0	25773
109	0.0119	30824894	10952992.0	12524838.0	25998
110	0.012	31080062	11044286.0	12628611.0	26221
111	0.0121	31335468	11135658.0	12732516.0	26441
112	0.0122	31591078	11227674.0	12836952.0	26662
113	0.0123	31846737	11319769.0	12941447.0	26887
114	0.0124	32102420	11411886.0	13045579.0	27113
115	0.0125	32358196	11504005.0	13149723.0	27342
116	0.0126	32614098	11595631.0	13253904.0	27571
117	0.0127	32870039	11687257.0	13358137.0	27801
118	0.0128	33126014	11778928.0	13462430.0	28032
119	0.0129	33382052	11870663.0	13566767.0	28263
120	0.013	33638296	11962463.0	13671166.0	28492
121	0.0131	33894560	12054859.0	13776047.0	28720
122	0.0132	34150787	12147301.0	13880944.0	28948
123	0.0133	34406925	12239710.0	13985749.0	29176
124	0.0134	34663046	12332074.0	14090545.0	29176
125	0.0135	34919285	12424398.0	14195320.0	29402
126	0.0136	35175670	12516722.0	14300134.0	29627
127	0.0137	35432119	12609039.0	14404960.0	29853
128	0.0138	35688547	12701338.0	14509754.0	30305
129	0.0139	35944962	12793615.0	14614514.0	30533
130	0.014	36201289	12885869.0	14719270.0	30533
131	0.0141	36457518	12978094.0	14823947.0	30761
132	0.0142	36713764	13070306.0	14928622.0	31216
133	0.0143	36970078	13162523.0	15033249.0	31216
